# RTCh1.mat 
# Channel 1, OFZ28-4.1.x.2.2, Maxs rotator, H||a 
# Temperature  (K)	Resistance  (mOhm)	Resistivity  (microOhmcm)	Magnetic Field  (T)

19.6806 	0.00258356 	0.00258356 	0 	
19.7534 	0.00258788 	0.00258788 	0 	
19.8302 	0.00259709 	0.00259709 	0 	
19.9045 	0.00260428 	0.00260428 	0 	
19.9767 	0.00261149 	0.00261149 	0 	
20.049 	0.00261752 	0.00261752 	0 	
20.127 	0.00262546 	0.00262546 	0 	
20.196 	0.00263087 	0.00263087 	0 	
20.2747 	0.00263874 	0.00263874 	0 	
20.3498 	0.00264488 	0.00264488 	0 	
20.4256 	0.00265269 	0.00265269 	0 	
20.5062 	0.00265912 	0.00265912 	0 	
20.5748 	0.00266473 	0.00266473 	0 	
20.6485 	0.00267187 	0.00267187 	0 	
20.7231 	0.00267859 	0.00267859 	0 	
20.7995 	0.00268267 	0.00268267 	0 	
20.8775 	0.00269148 	0.00269148 	0 	
20.9479 	0.00269717 	0.00269717 	0 	
21.0196 	0.00270449 	0.00270449 	0 	
21.0945 	0.00271079 	0.00271079 	0 	
21.1736 	0.00271812 	0.00271812 	0 	
21.2459 	0.00272427 	0.00272427 	0 	
21.314 	0.00273062 	0.00273062 	0 	
21.3935 	0.00273697 	0.00273697 	0 	
21.4694 	0.00274374 	0.00274374 	0 	
21.5428 	0.00275083 	0.00275083 	0 	
21.6157 	0.00275703 	0.00275703 	0 	
21.6903 	0.00276298 	0.00276298 	0 	
21.7631 	0.00276905 	0.00276905 	0 	
21.8389 	0.00277554 	0.00277554 	0 	
21.9164 	0.00278056 	0.00278056 	0 	
21.9933 	0.00278862 	0.00278862 	0 	
22.0666 	0.00279543 	0.00279543 	0 	
22.1393 	0.00280128 	0.00280128 	0 	
22.2191 	0.00280787 	0.00280787 	0 	
22.288 	0.00281331 	0.00281331 	0 	
22.3614 	0.00282022 	0.00282022 	0 	
22.4408 	0.00282663 	0.00282663 	0 	
22.5137 	0.00283224 	0.00283224 	0 	
22.5893 	0.00283929 	0.00283929 	0 	
22.6629 	0.00284503 	0.00284503 	0 	
22.7375 	0.00285155 	0.00285155 	0 	
22.8121 	0.00285633 	0.00285633 	0 	
22.8849 	0.00286323 	0.00286323 	0 	
22.9607 	0.00286953 	0.00286953 	0 	
23.0337 	0.0028753 	0.0028753 	0 	
23.1083 	0.00288177 	0.00288177 	0 	
23.1858 	0.0028878 	0.0028878 	0 	
23.2643 	0.0028935 	0.0028935 	0 	
23.329 	0.00289867 	0.00289867 	0 	
23.4047 	0.00290564 	0.00290564 	0 	
23.481 	0.002912 	0.002912 	0 	
23.5588 	0.00291727 	0.00291727 	0 	
23.6338 	0.00292379 	0.00292379 	0 	
23.707 	0.00293077 	0.00293077 	0 	
23.7802 	0.0029342 	0.0029342 	0 	
23.8546 	0.00294134 	0.00294134 	0 	
23.9275 	0.00294752 	0.00294752 	0 	
24.0025 	0.00295347 	0.00295347 	0 	
24.0812 	0.00295951 	0.00295951 	0 	
24.1563 	0.00296533 	0.00296533 	0 	
24.2284 	0.00297057 	0.00297057 	0 	
